"part","FX_Thing","partnumber","testTime","testMonth","testDay","testYear","testHour","testMinute","metricName","metricispass","metricValue","yearWeek"
P1025598-00-U-ST13D0013400,P1025598-00-U:ST13D0013400,"1025598-00-U",2024-05-31 17:24:26.000,5,31,2024,17,24,CH Inter Bearing Ball Defect,1,1.158126,22
P1025598-00-U-ST13D0013400,P1025598-00-U:ST13D0013400,"1025598-00-U",2024-05-31 17:24:26.000,5,31,2024,17,24,Inv Gear Side Tach Noise,1,-6.337980,22
P1025598-00-U-ST13D0013400,P1025598-00-U:ST13D0013400,"1025598-00-U",2024-05-31 17:24:26.000,5,31,2024,17,24,Inv Gear Tack Skipping,1,4609.000000,22
P1025598-00-U-ST13D0013400,P1025598-00-U:ST13D0013400,"1025598-00-U",2024-05-31 17:24:26.000,5,31,2024,17,24,"6308 Bearing Inner Race Defect",1,1.762718,22
P1025598-00-U-ST13D0013400,P1025598-00-U:ST13D0013400,"1025598-00-U",2024-05-31 17:22:45.000,5,31,2024,17,22,"6208 Cage Failure",1,54.273975,22
P1025598-00-U-ST13D0013400,P1025598-00-U:ST13D0013400,"1025598-00-U",2024-05-31 17:22:45.000,5,31,2024,17,22,Max,1,556.594116,22
P1025598-00-U-ST13D0013400,P1025598-00-U:ST13D0013400,"1025598-00-U",2024-05-31 17:22:45.000,5,31,2024,17,22,Torque Inverter Side,1,306.955017,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,A2 78 TSwp Coast Grms,1,0.000854,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,A1 78 TSwp Drive Grms,1,0.009323,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,A1 243 Tswp Coast Grms,1,0.016719,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,A1 243 Tswp Drive Grms-600Nm,1,0.168849,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,A1 TSwp Coast High Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,A1 TSwp Drive High Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,A1 TSwp Coast Low Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,A1 TSwp Drive Low Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,PosTorque Bias Range,1,163.240768,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,PosTorque Bias Range,1,163.240768,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Torque Sweep Phase Gate Fault,1,0.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Stator Temp Delta,1,0.258264,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Torque_Range_Satisfied,1,1899.384277,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Input Gear Clicking,1,3.012310,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Intermediate Gear Clicking,1,2.371292,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Output Gear Clicking,1,2.398652,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Coolant Flow Rate,1,19.564775,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Coolant Pressure,1,31.516930,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,"Coolant ""Power""",1,11.952153,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,RPM Inverter Side,1,617.984558,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Torque Inverter Side,1,270.087128,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Intermediate Gear Clicking Negative,1,0.058233,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Intermediate Gear Clicking Positive,1,0.110071,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Input Gear Clicking Negative,1,0.007384,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Input Gear Clicking Positive,1,0.011908,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Output Gear Clicking Negative,1,0.073587,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:49:08.000,5,31,2024,15,49,Output Gear Clicking Positive,1,0.074785,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,Motor 1st Ord Max,1,0.363915,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,Motor 2nd Order Max,1,0.081569,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,Motor 1st Ord Avg,1,0.105816,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,Motor 2nd Ord Avg,1,0.047420,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,Motor 3rd Ord Avg,1,0.026149,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,Motor 4th Ord Avg,1,0.061619,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,Growl 4-6,1,0.078786,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,DI Alert,1,0.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,Motor 3.6th Ord Avg,1,0.018756,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,CH/Input Bearing Race Defect,1,1.200569,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,CH/Input Bearing Ball Defect,1,1.230762,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,CH Inter Bearing Race Defect,1,1.315440,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,CH Inter Bearing Ball Defect,1,1.121675,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,Inv Gear Side Tach Noise,1,-5.832653,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,Inv Gear Tack Skipping,1,4417.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:47:58.000,5,31,2024,15,47,"6308 Bearing Inner Race Defect",1,1.664052,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:46:17.000,5,31,2024,15,46,"6208 Cage Failure",1,57.133045,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:46:17.000,5,31,2024,15,46,Max,1,556.606384,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:46:17.000,5,31,2024,15,46,Torque Inverter Side,1,315.458954,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,A2 78 TSwp Coast Grms,1,0.000813,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,A1 78 TSwp Drive Grms,1,0.008289,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,A1 243 Tswp Coast Grms,1,0.022526,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,A1 243 Tswp Drive Grms-600Nm,1,0.205573,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,A1 TSwp Coast High Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,A1 TSwp Drive High Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,A1 TSwp Coast Low Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,A1 TSwp Drive Low Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,PosTorque Bias Range,1,167.031769,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,PosTorque Bias Range,1,167.031769,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Torque Sweep Phase Gate Fault,1,0.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Stator Temp Delta,1,0.130940,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Torque_Range_Satisfied,1,1907.167236,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Input Gear Clicking,1,2.726140,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Intermediate Gear Clicking,1,2.213386,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Output Gear Clicking,1,2.255518,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Coolant Flow Rate,1,18.345818,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Coolant Pressure,1,32.153950,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,"Coolant ""Power""",1,13.808133,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,RPM Inverter Side,1,617.916504,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Torque Inverter Side,1,272.504822,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Intermediate Gear Clicking Negative,1,0.064118,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Intermediate Gear Clicking Positive,1,0.099828,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Input Gear Clicking Negative,1,0.009108,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Input Gear Clicking Positive,1,0.012643,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Output Gear Clicking Negative,1,0.068520,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:39:32.000,5,31,2024,15,39,Output Gear Clicking Positive,1,0.093116,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,Motor 1st Ord Max,1,0.355399,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,Motor 2nd Order Max,1,0.082377,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,Motor 1st Ord Avg,1,0.103271,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,Motor 2nd Ord Avg,1,0.051380,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,Motor 3rd Ord Avg,1,0.025404,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,Motor 4th Ord Avg,1,0.062554,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,Growl 4-6,1,0.081204,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,DI Alert,1,0.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,Motor 3.6th Ord Avg,1,0.018998,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,CH/Input Bearing Race Defect,1,1.184761,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,CH/Input Bearing Ball Defect,1,1.220237,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,CH Inter Bearing Race Defect,1,1.293068,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,CH Inter Bearing Ball Defect,1,1.111236,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,Inv Gear Side Tach Noise,1,-5.744619,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,Inv Gear Tack Skipping,1,4344.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:38:23.000,5,31,2024,15,38,"6308 Bearing Inner Race Defect",1,1.708917,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:36:41.000,5,31,2024,15,36,"6208 Cage Failure",1,57.213673,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:36:41.000,5,31,2024,15,36,Max,1,555.241211,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:36:41.000,5,31,2024,15,36,Torque Inverter Side,1,313.994751,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:30:53.000,5,31,2024,15,30,A2 78 TSwp Coast Grms,1,0.000672,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:30:53.000,5,31,2024,15,30,A1 78 TSwp Drive Grms,1,0.008073,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:30:53.000,5,31,2024,15,30,A1 243 Tswp Coast Grms,1,0.015496,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:30:53.000,5,31,2024,15,30,A1 243 Tswp Drive Grms-600Nm,1,0.157924,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:30:53.000,5,31,2024,15,30,A1 TSwp Coast High Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:30:53.000,5,31,2024,15,30,A1 TSwp Drive High Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:30:53.000,5,31,2024,15,30,A1 TSwp Coast Low Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:30:53.000,5,31,2024,15,30,A1 TSwp Drive Low Order Limit,1,-1.000000,22
P1025598-01-U-ST14J0065840R2,P1025598-01-U:ST14J0065840R2,"1025598-01-U",2024-05-31 15:30:53.000,5,31,2024,15,30,PosTorque Bias Range,1,199.318359,22
